BBL,Year,Zip,count,Zop
1002750020,19,10002,12,10002
1002750020,20,10002,1,10002
1002750020,21,10002,1,10002
1002750023,20,10002,1,10002
1002750027,16,10002,2,10002
1002750027,17,10002,1,10002
1002760002,17,10002,2,10002
1002760002,19,10002,1,10002
1002760004,17,10002,3,10002
1002760010,10,10002,2,10002
1002760011,19,10002,1,10002
1002760021,19,10002,1,10002
1002760021,20,10002,1,10002
1002760022,18,10002,1,10002
1002760022,19,10002,1,10002
1002760022,21,10002,1,10002
1002760024,20,10002,1,10002
1002760025,20,10002,2,10002
1002760027,18,10002,3,10002
1002760032,19,10002,1,10002
1002760034,21,10002,1,10002
1002760035,19,10002,1,10002
1002760036,20,10002,1,10002
1002760037,15,10002,3,10002
1002760039,20,10002,1,10002
1002760042,20,10002,1,10002
1002760046,21,10002,1,10002
1002760053,20,10038,1,10038
1002760054,20,10038,1,10038
1002760055,20,10038,1,10038
1002760055,21,10038,1,10038
1002760056,18,10038,1,10038
1002760059,19,10002,1,10002
1002767501,15,10002,1,10002
1002767503,19,10002,1,10002
1002767503,20,10002,2,10002
1002770002,14,10002,1,10002
1002770002,15,10002,4,10002
1002770002,21,10002,1,10002
1002770005,21,10002,2,10002
1002770018,13,10002,1,10002
1002770018,21,10002,2,10002
1002770020,16,10002,1,10002
1002770021,11,10002,2,10002
1002770029,20,10002,1,10002
1002770031,19,10002,2,10002
1002770031,21,10002,2,10002
1002770032,10,10002,1,10002
1002770044,13,10002,3,10002
1002770044,14,10002,1,10002
1002770049,10,10038,2,10038
1002770051,19,10002,1,10002
1002777501,20,10002,1,10002
1002790022,11,10038,2,10038
1002790023,11,10038,1,10038
1002790023,15,10038,1,10038
1002790023,16,10038,1,10038
1002790053,12,10038,2,10038
1002790053,13,10038,10,10038
1002790061,14,10038,2,10038
1002790063,14,10038,1,10038
1002790064,14,10038,1,10038
1002790064,15,10038,2,10038
1002790065,14,10038,1,10038
1002790065,16,10038,1,10038
1002790066,13,10038,2,10038
1002790066,14,10038,1,10038
1002790067,18,10038,1,10038
1002790069,13,10038,1,10038
1002800007,17,10002,1,10002
1002800007,18,10002,1,10002
1002800007,20,10002,2,10002
1002800007,21,10002,2,10002
1002800008,19,10002,1,10002
1002800029,19,10002,8,10002
1002800042,19,10002,4,10002
1002800055,12,10002,1,10002
1002810001,10,10038,1,10038
1002810018,17,10002,2,10002
1002817501,19,10038,1,10038
1002820007,14,10002,1,10002
1002820007,15,10002,3,10002
1002820009,14,10002,2,10002
1002820009,15,10002,1,10002
1002820011,14,10002,1,10002
1002820012,20,10002,2,10002
1002820012,21,10002,1,10002
1002820028,12,10002,1,10002
1002820029,14,10002,1,10002
1002820080,21,10002,1,10002
1002830004,12,10002,2,10002
1002830005,12,10002,1,10002
1002830006,12,10002,1,10002
1002830007,12,10002,6,10002
1002830008,12,10002,1,10002
1002830009,13,10002,1,10002
1002830009,14,10002,1,10002
1002830011,20,10002,1,10002
1002830030,14,10002,1,10002
1002830030,19,10002,3,10002
1002830036,10,10002,1,10002
1002830040,14,10002,8,10002
1002830040,15,10002,1,10002
1002830040,17,10002,1,10002
1002830049,12,10002,1,10002
1002830053,17,10002,2,10002
1002830053,21,10002,1,10002
1002830055,10,10002,1,10002
1002830068,14,10002,4,10002
1002830068,17,10002,2,10002
1002837501,10,10002,2,10002
1002840011,12,10002,1,10002
1002840011,13,10002,1,10002
1002840016,12,10002,1,10002
1002840016,13,10002,1,10002
1002840018,21,10002,1,10002
1002847501,11,10002,2,10002
1002847501,17,10002,1,10002
1002847501,18,10002,8,10002
1002850007,14,10002,1,10002
1002850007,15,10002,1,10002
1002850007,17,10002,1,10002
1002850007,18,10002,1,10002
1002850008,14,10002,1,10002
1002850009,14,10002,2,10002
1002850011,14,10002,1,10002
1002850011,18,10002,1,10002
1002850012,14,10002,1,10002
1002850013,12,10002,1,10002
1002850014,12,10002,2,10002
1002850014,13,10002,1,10002
1002850014,15,10002,1,10002
1002850014,16,10002,1,10002
1002850014,17,10002,1,10002
1002850014,18,10002,1,10002
1002850014,19,10002,6,10002
1002850015,15,10002,4,10002
1002850015,17,10002,2,10002
1002850015,18,10002,2,10002
1002850020,17,10002,1,10002
1002850023,19,10002,1,10002
1002850029,10,10002,1,10002
1002860003,16,10002,1,10002
1002860006,14,10002,1,10002
1002860006,15,10002,1,10002
1002860010,15,10002,1,10002
1002860010,16,10002,1,10002
1002860013,17,10002,1,10002
1002860015,14,10002,2,10002
1002860021,13,10002,3,10002
1002860021,19,10002,1,10002
1002860022,17,10002,1,10002
1002860028,16,10002,1,10002
1002860040,12,10002,2,10002
1002880036,19,10002,1,10002
1002880043,11,10002,1,10002
1002880043,17,10002,1,10002
1002880045,15,10002,2,10002
1002890001,18,10002,1,10002
1002890001,21,10002,1,10002
1002920021,14,10002,1,10002
1002920021,15,10002,5,10002
1002920021,16,10002,2,10002
1002920021,18,10002,2,10002
1002920022,15,10002,1,10002
1002920022,18,10002,3,10002
1002920025,21,10002,1,10002
1002920027,16,10002,1,10002
1002920027,20,10002,1,10002
1002920027,21,10002,3,10002
1002920029,14,10002,1,10002
1002930010,11,10002,1,10002
1002930020,11,10002,1,10002
1002930028,12,10002,6,10002
1002930028,15,10002,1,10002
1002937501,14,10002,1,10002
1002940027,21,10002,1,10002
1002970009,10,10002,1,10002
1002970021,20,10002,2,10002
1002970022,10,10002,1,10002
1002970022,11,10002,11,10002
1002970022,12,10002,1,10002
1002970022,16,10002,3,10002
1002970024,11,10002,1,10002
1002970024,13,10002,1,10002
1002970028,10,10002,1,10002
1002970028,20,10002,1,10002
1002980005,17,10002,1,10002
1002980006,20,10002,1,10002
1002980007,20,10002,3,10002
1002980007,21,10002,3,10002
1002980008,21,10002,1,10002
1002980015,21,10002,2,10002
1002980018,14,10002,1,10002
1002980037,16,10002,1,10002
1002987501,12,10002,1,10002
1002987501,17,10002,5,10002
1002990022,20,10002,1,10002
1002990023,12,10002,1,10002
1002990034,17,10002,1,10002
1002990035,21,10002,1,10002
1003000005,12,10002,1,10002
1003000005,15,10002,1,10002
1003000021,14,10002,2,10002
1003000030,21,10002,1,10002
1003010013,15,10002,1,10002
1003030010,10,10002,1,10002
1003030015,18,10002,1,10002
1003030018,20,10002,1,10002
1003030019,20,10002,3,10002
1003030020,20,10002,1,10002
1003030027,14,10002,1,10002
1003030030,15,10002,3,10002
1003030030,21,10002,1,10002
1003040005,12,10002,3,10002
1003040005,13,10002,1,10002
1003040005,17,10002,1,10002
1003040016,19,10002,3,10002
1003040016,20,10002,2,10002
1003040016,21,10002,1,10002
1003040019,19,10002,2,10002
1003040020,19,10002,1,10002
1003040021,19,10002,2,10002
1003040031,13,10002,1,10002
1003040035,20,10002,1,10002
1003060001,13,10002,1,10002
1003060001,14,10002,1,10002
1003060001,15,10002,1,10002
1003060004,19,10002,1,10002
1003060004,21,10002,1,10002
1003060005,20,10002,1,10002
1003060007,14,10002,3,10002
1003060025,17,10002,1,10002
1003060029,21,10002,2,10002
1003060031,10,10002,2,10002
1003060031,11,10002,1,10002
1003067501,18,10002,1,10002
1003070001,12,10002,2,10002
1003070020,21,10002,1,10002
1003070026,13,10002,1,10002
1003080015,18,10002,1,10002
1003080016,12,10002,1,10002
1003080016,18,10002,1,10002
1003080021,13,10002,1,10002
1003080022,13,10002,2,10002
1003080022,14,10002,1,10002
1003080022,18,10002,1,10002
1003080030,15,10002,1,10002
1003090008,18,10002,2,10002
1003090008,21,10002,1,10002
1003090021,16,10002,3,10002
1003100013,13,10002,1,10002
1003100013,20,10002,1,10002
1003100021,19,10002,2,10002
1003100032,14,10002,1,10002
1003100040,16,10002,1,10002
1003100040,21,10002,1,10002
1003110013,12,10002,1,10002
1003110013,14,10002,1,10002
1003110013,15,10002,3,10002
1003110013,16,10002,1,10002
1003110013,17,10002,2,10002
1003110013,18,10002,3,10002
1003110013,20,10002,1,10002
1003110013,21,10002,1,10002
1003110031,21,10002,1,10002
1003150001,14,10002,1,10002
1003150001,16,10002,1,10002
1003150045,14,10002,2,10002
1003210001,10,10002,2,10002
1003210001,20,10002,1,10002
1003210001,21,10002,2,10002
1003230001,10,10002,11,10002
1003230001,11,10002,1,10002
1003230001,12,10002,13,10002
1003230001,14,10002,3,10002
1003230001,15,10002,5,10002
1003230001,16,10002,15,10002
1003230001,17,10002,5,10002
1003230001,18,10002,14,10002
1003230001,19,10002,12,10002
1003230001,20,10002,29,10002
1003230001,21,10002,12,10002
1003230073,20,10002,1,10002
1003230073,21,10002,2,10002
1003250001,15,10002,1,10002
1003250001,20,10002,3,10002
1003250025,13,10002,1,10002
1003310001,13,10002,1,10002
1003310001,14,10002,1,10002
1003310065,11,10002,1,10002
1003310065,14,10002,2,10002
1003310065,15,10002,1,10002
1003310065,17,10002,1,10002
1003310095,21,10002,2,10002
1003310120,13,10002,1,10002
1003310120,17,10002,1,10002
1003310120,21,10002,2,10002
1003310140,16,10002,3,10002
1003310200,21,10002,2,10002
1003330001,11,10002,1,10002
1003330001,13,10002,1,10002
1003330001,19,10002,1,10002
1003330001,21,10002,1,10002
1003360001,12,10002,1,10002
1003360017,10,10002,4,10002
1003360017,11,10002,1,10002
1003360035,12,10002,1,10002
1003370044,16,10002,1,10002
1003400001,16,10002,1,10002
1003410001,10,10002,1,10002
1003410001,11,10002,1,10002
1003410001,12,10002,9,10002
1003410001,15,10002,1,10002
1003410001,21,10002,1,10002
1003410026,12,10002,1,10002
1003410058,11,10002,1,10002
1003410058,19,10002,1,10002
1003410058,21,10002,1,10002
1003410070,11,10002,2,10002
1003410070,12,10002,15,10002
1003410070,13,10002,1,10002
1003410070,15,10002,3,10002
1003410070,18,10002,1,10002
1003410070,20,10002,3,10002
1003410070,21,10002,1,10002
1003410075,11,10002,6,10002
1003410075,16,10002,1,10002
1003410075,17,10002,4,10002
1003410075,18,10002,1,10002
1003410075,19,10002,4,10002
1003410075,20,10002,2,10002
1003410075,21,10002,2,10002
1003430065,13,10002,1,10002
1003430067,17,10002,4,10002
1003430068,13,10002,1,10002
1003430068,16,10002,1,10002
1003437501,21,10002,1,10002
1003440001,21,10002,1,10002
1003440013,15,10002,1,10002
1003440017,11,10002,1,10002
1003440017,12,10002,1,10002
1003440065,11,10002,1,10002
1003440065,13,10002,2,10002
1003440066,14,10002,1,10002
1003440066,15,10002,1,10002
1003440067,12,10002,1,10002
1003440067,15,10002,1,10002
1003440068,12,10002,2,10002
1003440068,14,10002,1,10002
1003440068,16,10002,1,10002
1003440068,20,10002,1,10002
1003440073,16,10002,4,10002
1003440076,12,10002,2,10002
1003440138,12,10002,2,10002
1003440170,12,10002,1,10002
1003450001,12,10002,1,10002
1003450020,10,10002,6,10002
1003450020,13,10002,2,10002
1003450020,14,10002,1,10002
1003450020,16,10002,1,10002
1003450025,12,10002,2,10002
1003450025,13,10002,1,10002
1003450025,14,10002,1,10002
1003450048,17,10002,5,10002
1003450058,13,10002,1,10002
1003457502,15,10002,1,10002
1003460039,19,10002,1,10002
1003460040,10,10002,1,10002
1003460040,14,10002,1,10002
1003460040,15,10002,2,10002
1003460095,10,10002,2,10002
1003460095,11,10002,1,10002
1003460175,20,10002,1,10002
1003467501,19,10002,1,10002
1003470080,11,10002,3,10002
1003470080,12,10002,2,10002
1003470080,13,10002,1,10002
1003470080,17,10002,2,10002
1003470080,20,10002,1,10002
1003477501,17,10002,1,10002
1003477501,18,10002,2,10002
1003477501,19,10002,2,10002
1003480003,12,10002,1,10002
1003480004,17,10002,1,10002
1003480005,16,10002,1,10002
1003480015,14,10002,1,10002
1003480020,18,10002,2,10002
1003480021,17,10002,1,10002
1003480023,18,10002,2,10002
1003480024,12,10002,1,10002
1003480031,20,10002,1,10002
1003480032,20,10002,1,10002
1003480033,21,10002,7,10002
1003480039,18,10002,1,10002
1003480046,11,10002,1,10002
1003480067,15,10002,1,10002
1003480074,19,10002,1,10002
1003480077,21,10002,1,10002
1003490014,14,10002,1,10002
1003490015,14,10002,1,10002
1003490016,17,10002,3,10002
1003490016,21,10002,1,10002
1003490020,13,10002,1,10002
1003490020,15,10002,1,10002
1003490020,16,10002,1,10002
1003490022,17,10002,1,10002
1003490023,12,10002,1,10002
1003490027,10,10002,1,10002
1003490027,17,10002,1,10002
1003490030,14,10002,1,10002
1003490032,17,10002,2,10002
1003497501,16,10002,1,10002
1003497503,17,10002,1,10002
1003500005,21,10002,1,10002
1003500012,18,10002,1,10002
1003500017,14,10002,1,10002
1003500039,10,10002,1,10002
1003500039,12,10002,1,10002
1003500041,10,10002,1,10002
1003500050,10,10002,1,10002
1003500050,12,10002,1,10002
1003500050,13,10002,1,10002
1003500054,19,10002,1,10002
1003500055,19,10002,1,10002
1003500079,11,10002,1,10002
1003500080,10,10002,2,10002
1003510001,16,10002,1,10002
1003527501,19,10002,1,10002
1003530044,21,10002,1,10002
1003530047,16,10002,4,10002
1003530049,16,10002,1,10002
1003530049,21,10002,2,10002
1003530057,15,10002,1,10002
1003530069,10,10002,2,10002
1003530069,12,10002,3,10002
1003530075,12,10002,1,10002
1003540015,14,10002,1,10002
1003540016,11,10002,1,10002
1003540016,14,10002,1,10002
1003540016,16,10002,1,10002
1003540019,14,10002,1,10002
1003540020,11,10002,10,10002
1003540020,14,10002,7,10002
1003540020,15,10002,1,10002
1003540020,16,10002,1,10002
1003540020,21,10002,5,10002
1003540022,10,10002,2,10002
1003540022,11,10002,4,10002
1003540022,14,10002,2,10002
1003540080,13,10002,1,10002
1003540080,16,10002,1,10002
1003540080,19,10002,1,10002
1003550038,14,10002,1,10002
1003550049,19,10002,1,10002
1003550057,11,10002,1,10002
1003550062,19,10002,1,10002
1003550067,19,10002,1,10002
1003550072,19,10002,1,10002
1003560001,10,10002,1,10002
1003560001,10,10009,1,10009
1003560001,11,10002,1,10002
1003560001,12,10009,5,10009
1003560001,13,10002,1,10002
1003560001,13,10009,3,10009
1003560001,14,10002,1,10002
1003560001,14,10009,5,10009
1003560001,15,10009,1,10009
1003560001,16,10009,1,10009
1003560001,18,10009,1,10009
1003560001,19,10009,1,10009
1003560001,21,10009,4,10009
1003560100,14,10002,1,10002
1003620001,14,10009,1,10009
1003620001,16,10009,1,10009
1003620001,17,10009,1,10009
1003620001,18,10009,1,10009
1003620001,19,10009,7,10009
1003620001,20,10009,4,10009
1003620010,12,10009,1,10009
1003620010,14,10009,2,10009
1003620010,15,10009,2,10009
1003620010,17,10009,1,10009
1003620010,19,10009,1,10009
1003670001,10,10009,1,10009
1003670001,14,10009,12,10009
1003670001,15,10009,5,10009
1003670001,16,10009,9,10009
1003670001,19,10009,2,10009
1003670001,21,10009,3,10009
1003720004,17,10009,1,10009
1003720009,15,10009,1,10009
1003720010,10,10009,2,10009
1003720010,15,10009,4,10009
1003720010,16,10009,1,10009
1003720010,17,10009,2,10009
1003720010,19,10009,2,10009
1003720011,16,10009,1,10009
1003720011,17,10009,1,10009
1003720012,10,10009,1,10009
1003720012,11,10009,1,10009
1003720012,15,10009,8,10009
1003720012,16,10009,1,10009
1003720012,17,10009,4,10009
1003720012,19,10009,4,10009
1003720014,10,10009,1,10009
1003720014,14,10009,1,10009
1003720014,17,10009,2,10009
1003720014,21,10009,1,10009
1003720018,10,10009,1,10009
1003720018,20,10009,1,10009
1003720019,10,10009,1,10009
1003720022,15,10009,1,10009
1003720022,17,10009,3,10009
1003720022,18,10009,3,10009
1003720022,19,10009,1,10009
1003720029,10,10009,1,10009
1003720039,17,10009,1,10009
1003720041,16,10009,1,10009
1003720051,12,10009,1,10009
1003720051,14,10009,4,10009
1003720051,16,10009,3,10009
1003720055,15,10009,1,10009
1003720055,16,10009,1,10009
1003720055,17,10009,2,10009
1003720055,18,10009,1,10009
1003720055,20,10009,1,10009
1003720055,21,10009,2,10009
1003720056,14,10009,3,10009
1003720056,16,10009,2,10009
1003720064,10,10009,2,10009
1003720064,13,10009,1,10009
1003720068,12,10009,1,10009
1003720068,21,10009,1,10009
1003730014,11,10009,1,10009
1003730016,20,10009,2,10009
1003730018,20,10009,2,10009
1003730023,12,10009,1,10009
1003730032,17,10009,1,10009
1003730040,15,10009,1,10009
1003730040,16,10009,2,10009
1003730043,13,10009,1,10009
1003730043,19,10009,2,10009
1003730060,10,10009,1,10009
1003730060,18,10009,1,10009
1003730061,15,10009,1,10009
1003730063,13,10009,2,10009
1003730063,14,10009,8,10009
1003730069,19,10009,2,10009
1003737501,19,10009,1,10009
1003740001,21,10009,1,10009
1003740002,15,10009,1,10009
1003740006,10,10009,7,10009
1003740006,14,10009,1,10009
1003740008,10,10009,2,10009
1003740008,11,10009,1,10009
1003740008,15,10009,1,10009
1003740014,17,10009,2,10009
1003740020,17,10009,1,10009
1003740025,16,10009,1,10009
1003740025,17,10009,2,10009
1003740062,10,10009,1,10009
1003750001,11,10009,1,10009
1003750001,14,10009,1,10009
1003750001,16,10009,2,10009
1003750001,17,10009,2,10009
1003750001,18,10009,2,10009
1003750001,20,10009,1,10009
1003750001,21,10009,4,10009
1003750028,11,10009,1,10009
1003750028,16,10009,1,10009
1003750028,19,10009,3,10009
1003750028,20,10009,2,10009
1003750028,21,10009,3,10009
1003750030,16,10009,1,10009
1003750045,16,10009,1,10009
1003750045,17,10009,1,10009
1003750045,19,10009,1,10009
1003750045,21,10009,1,10009
1003750061,19,10009,3,10009
1003750062,14,10009,1,10009
1003750062,16,10009,1,10009
1003750063,10,10009,1,10009
1003750063,16,10009,2,10009
1003757501,19,10009,1,10009
1003757502,12,10009,1,10009
1003760001,11,10009,1,10009
1003760003,13,10009,1,10009
1003760003,17,10009,1,10009
1003760004,13,10009,2,10009
1003760005,13,10009,1,10009
1003760005,14,10009,1,10009
1003760011,13,10009,1,10009
1003760011,14,10009,2,10009
1003760019,14,10009,1,10009
1003760022,10,10009,1,10009
1003760027,21,10009,1,10009
1003760028,15,10009,2,10009
1003760028,20,10009,2,10009
1003760030,11,10009,1,10009
1003760030,19,10009,1,10009
1003760030,21,10009,1,10009
1003760031,15,10009,3,10009
1003760039,21,10009,1,10009
1003760041,15,10009,1,10009
1003760054,17,10009,1,10009
1003760058,15,10009,1,10009
1003760058,17,10009,1,10009
1003760132,10,10009,1,10009
1003760132,15,10009,1,10009
1003767501,21,10009,1,10009
1003770007,17,10009,1,10009
1003770009,21,10009,1,10009
1003770016,12,10009,1,10009
1003770037,11,10009,1,10009
1003770045,21,10009,1,10009
1003770049,15,10009,1,10009
1003770050,17,10009,1,10009
1003770056,17,10009,1,10009
1003770061,17,10009,1,10009
1003770070,17,10009,2,10009
1003780001,20,10009,1,10009
1003780001,21,10009,1,10009
1003780004,19,10009,1,10009
1003780004,20,10009,1,10009
1003780004,21,10009,1,10009
1003780039,14,10009,1,10009
1003790012,13,10009,2,10009
1003790012,18,10009,1,10009
1003790019,11,10009,1,10009
1003790027,20,10009,2,10009
1003790032,10,10009,1,10009
1003790032,21,10009,3,10009
1003790034,19,10009,1,10009
1003790034,21,10009,16,10009
1003790037,18,10009,1,10009
1003790039,11,10009,1,10009
1003790039,16,10009,1,10009
1003790051,12,10009,1,10009
1003790051,15,10009,1,10009
1003820001,13,10009,1,10009
1003820001,14,10009,1,10009
1003820001,15,10009,6,10009
1003820001,16,10009,1,10009
1003820001,18,10009,3,10009
1003820001,21,10009,1,10009
1003820100,10,10009,1,10009
1003820100,12,10009,1,10009
1003820100,14,10009,4,10009
1003820100,15,10009,1,10009
1003820100,18,10009,1,10009
1003820100,19,10009,2,10009
1003820100,21,10009,1,10009
1003840017,14,10009,1,10009
1003840021,10,10009,4,10009
1003840021,11,10009,1,10009
1003840021,14,10009,7,10009
1003840023,14,10009,1,10009
1003840025,14,10009,1,10009
1003840025,20,10009,1,10009
1003840026,10,10009,1,10009
1003840026,11,10009,2,10009
1003840026,13,10009,2,10009
1003840026,16,10009,1,10009
1003840027,10,10009,2,10009
1003840027,11,10009,2,10009
1003840027,13,10009,1,10009
1003840028,11,10009,1,10009
1003840028,15,10009,1,10009
1003840033,21,10009,1,10009
1003847501,12,10009,1,10009
1003847503,21,10002,1,10002
1003850001,20,10009,1,10009
1003850001,21,10009,1,10009
1003850005,13,10009,1,10009
1003850030,21,10009,1,10009
1003850034,17,10009,2,10009
1003850034,18,10009,1,10009
1003850053,15,10009,1,10009
1003850053,17,10009,1,10009
