"BBL","Borough","Zip","Month","Year","count"
2033000001,"BRONX",10458,"11","20",1
2033000003,"BRONX",10458,"03","20",1
2033000003,"BRONX",10458,"08","20",1
2033000033,"BRONX",10458,"09","20",1
2033010155,"BRONX",10458,"04","20",1
2033030026,"BRONX",10458,"08","20",1
2033030041,"BRONX",10458,"06","20",1
2033030041,"BRONX",10458,"08","20",2
2033030043,"BRONX",10458,"08","20",2
2033030045,"BRONX",10458,"08","20",1
2033040035,"BRONX",10458,"06","20",1
2033040126,"BRONX",10458,"09","20",1
2033040126,"BRONX",10458,"10","20",1
2033040141,"BRONX",10458,"08","20",1
2033040146,"BRONX",10458,"11","20",1
2033080012,"BRONX",10458,"11","20",1
2033080017,"BRONX",10458,"12","20",1
2033080018,"BRONX",10458,"10","20",1
2033090010,"BRONX",10458,"11","20",1
2033090031,"BRONX",10458,"10","20",1
2033090031,"BRONX",10458,"12","20",1
2033090135,"BRONX",10458,"06","20",1
2033110010,"BRONX",10468,"07","20",1
2033110010,"BRONX",10468,"08","20",1
2033110107,"BRONX",10458,"07","20",1
2033110110,"BRONX",10458,"05","20",1
2033110110,"BRONX",10458,"06","20",1
2033117501,"BRONX",10458,"01","20",1
2033117501,"BRONX",10458,"07","20",1
2033120068,"BRONX",10458,"12","20",1
2033130040,"BRONX",10458,"03","20",1
2033130040,"BRONX",10458,"06","20",1
2033130040,"BRONX",10458,"07","20",1
2033130040,"BRONX",10458,"09","20",1
2033130040,"BRONX",10458,"12","20",1
2033130084,"BRONX",10458,"07","20",1
2033140014,"BRONX",10468,"08","20",1
2033140041,"BRONX",10468,"05","20",1
2033140041,"BRONX",10468,"12","20",1
2033140051,"BRONX",10468,"05","20",1
2033140051,"BRONX",10468,"06","20",3
2033140057,"BRONX",10468,"10","20",1
2033170049,"BRONX",10468,"06","20",1
2033170049,"BRONX",10468,"07","20",1
2033170049,"BRONX",10468,"09","20",1
2033180011,"BRONX",10468,"01","20",1
2033180011,"BRONX",10468,"06","20",1
2033180023,"BRONX",10468,"05","20",1
2033180098,"BRONX",10468,"03","20",1
2033180098,"BRONX",10468,"05","20",2
2033180098,"BRONX",10468,"06","20",2
2033180098,"BRONX",10468,"07","20",1
2033180098,"BRONX",10468,"09","20",1
2033180119,"BRONX",10468,"03","20",1
2033180119,"BRONX",10468,"04","20",1
2033180119,"BRONX",10468,"05","20",1
2033180119,"BRONX",10468,"11","20",1
2033187501,"BRONX",10468,"06","20",1
2033190050,"BRONX",10468,"02","20",1
2033190050,"BRONX",10468,"12","20",1
2033190093,"BRONX",10468,"12","20",1
2033200031,"BRONX",10468,"08","20",1
2033200031,"BRONX",10468,"09","20",1
2033200037,"BRONX",10458,"03","20",1
2033200037,"BRONX",10458,"05","20",1
2033230022,"BRONX",10468,"05","20",1
2033230100,"BRONX",10468,"06","20",1
2033240011,"BRONX",10467,"10","20",1
2033240014,"BRONX",10467,"01","20",1
2033240019,"BRONX",10467,"05","20",1
2033240045,"BRONX",10467,"06","20",1
2033240045,"BRONX",10467,"09","20",2
2033240051,"BRONX",10467,"09","20",2
2033240051,"BRONX",10467,"10","20",2
2033240063,"BRONX",10467,"09","20",1
2033240063,"BRONX",10467,"12","20",1
2033240068,"BRONX",10467,"08","20",1
2033240068,"BRONX",10467,"09","20",1
2033240068,"BRONX",10467,"11","20",1
2033240068,"BRONX",10467,"12","20",1
2033240082,"BRONX",10467,"09","20",2
2033240082,"BRONX",10467,"11","20",1
2033240103,"BRONX",10467,"05","20",1
2033260001,"BRONX",10467,"05","20",4
2033260001,"BRONX",10467,"09","20",2
2033260060,"BRONX",10467,"12","20",1
2033260155,"BRONX",10467,"07","20",1
2033280037,"BRONX",10467,"10","20",1
2033280039,"BRONX",10467,"03","20",1
2033280039,"BRONX",10467,"07","20",1
2033280171,"BRONX",10467,"04","20",1
2033290040,"BRONX",10467,"03","20",1
2033290083,"BRONX",10467,"01","20",1
2033307501,"BRONX",10467,"10","20",1
2033310020,"BRONX",10467,"05","20",1
2033310020,"BRONX",10467,"07","20",1
2033310020,"BRONX",10467,"10","20",1
2033310055,"BRONX",10467,"06","20",1
2033320030,"BRONX",10467,"03","20",1
2033330009,"BRONX",10467,"05","20",1
2033330009,"BRONX",10467,"10","20",1
2033330015,"BRONX",10467,"05","20",1
2033330052,"BRONX",10467,"04","20",1
2033340037,"BRONX",10467,"10","20",1
2033340038,"BRONX",10467,"05","20",1
2033340038,"BRONX",10467,"11","20",1
2033340042,"BRONX",10467,"05","20",1
2033340042,"BRONX",10467,"11","20",1
2033340045,"BRONX",10467,"11","20",1
2033340053,"BRONX",10467,"05","20",1
2033350060,"BRONX",10467,"06","20",1
2033350095,"BRONX",10467,"06","20",1
2033350139,"BRONX",10467,"10","20",1
2033350159,"BRONX",10467,"10","20",1
2033360011,"BRONX",10467,"09","20",1
2033410076,"BRONX",10467,"05","20",1
2033430212,"BRONX",10467,"04","20",1
2033430212,"BRONX",10467,"11","20",1
2033440001,"BRONX",10467,"01","20",1
2033440082,"BRONX",10467,"07","20",1
2033440082,"BRONX",10467,"09","20",1
2033440082,"BRONX",10467,"10","20",1
2033440086,"BRONX",10467,"09","20",1
2033440102,"BRONX",10467,"11","20",1
2033450008,"BRONX",10467,"05","20",1
2033460026,"BRONX",10467,"05","20",1
2033480054,"BRONX",10467,"05","20",1
2033480054,"BRONX",10467,"09","20",1
2033480060,"BRONX",10467,"07","20",1
2033490023,"BRONX",10467,"12","20",1
2033490027,"BRONX",10467,"01","20",1
2033490027,"BRONX",10467,"05","20",2
2033490027,"BRONX",10467,"06","20",1
2033490027,"BRONX",10467,"08","20",1
2033490027,"BRONX",10467,"09","20",1
2033490027,"BRONX",10467,"10","20",1
2033490027,"BRONX",10467,"12","20",1
2033490035,"BRONX",10467,"01","20",1
2033490041,"BRONX",10467,"09","20",1
2033520063,"BRONX",10467,"08","20",1
2033550101,"BRONX",10467,"12","20",1
2033550121,"BRONX",10467,"02","20",1
2033560003,"BRONX",10467,"06","20",1
2033560014,"BRONX",10467,"06","20",2
2033560014,"BRONX",10467,"07","20",1
2033560120,"BRONX",10467,"01","20",1
2033560120,"BRONX",10467,"06","20",1
2033560120,"BRONX",10467,"07","20",1
2033560164,"BRONX",10467,"05","20",1
2033560180,"BRONX",10467,"06","20",1
2033560180,"BRONX",10467,"07","20",1
2033570012,"BRONX",10467,"06","20",1
2033570012,"BRONX",10467,"08","20",1
2033610001,"BRONX",10470,"05","20",2
2033630001,"BRONX",10470,"10","20",1
2033630011,"BRONX",10470,"05","20",1
2033680010,"BRONX",10470,"10","20",1
2033690005,"BRONX",10470,"10","20",1
2033710032,"BRONX",10470,"11","20",1
2033710036,"BRONX",10470,"08","20",3
2033710036,"BRONX",10470,"09","20",1
2033720024,"BRONX",10470,"04","20",3
2033720024,"BRONX",10470,"05","20",4
2033750039,"BRONX",10470,"06","20",1
2033750074,"BRONX",10470,"09","20",1
2033760067,"BRONX",10470,"05","20",1
2033760073,"BRONX",10470,"05","20",1
2033760073,"BRONX",10470,"07","20",3
2033760075,"BRONX",10470,"06","20",3
2033760087,"BRONX",10470,"01","20",1
2033770050,"BRONX",10470,"08","20",1
2033770059,"BRONX",10470,"10","20",1
2033770062,"BRONX",10470,"10","20",2
2033840004,"BRONX",10470,"09","20",1
2033840005,"BRONX",10470,"09","20",1
2033870001,"BRONX",10470,"05","20",1
2033880045,"BRONX",10470,"06","20",1
2033910015,"BRONX",10470,"11","20",1
2033920060,"BRONX",10470,"11","20",1
2033960043,"BRONX",10470,"05","20",1
2033970011,"BRONX",10470,"04","20",1
2033970013,"BRONX",10470,"04","20",1
2033970015,"BRONX",10470,"07","20",1
2033970029,"BRONX",10470,"05","20",1
2033970039,"BRONX",10470,"03","20",1
2034300067,"BRONX",10473,"07","20",1
2034350040,"BRONX",10473,"10","20",1
2034600013,"BRONX",10473,"08","20",1
2034730053,"BRONX",10473,"09","20",1
2034740025,"BRONX",10473,"07","20",1
2034830005,"BRONX",10473,"07","20",1
2034830094,"BRONX",10473,"06","20",1
2034990016,"BRONX",10473,"03","20",1
2035000025,"BRONX",10473,"07","20",1
2035120188,"BRONX",10473,"08","20",1
2035200053,"BRONX",10473,"06","20",1
2035250072,"BRONX",10473,"07","20",1
2035510001,"BRONX",10473,"05","20",1
2035550038,"BRONX",10473,"01","20",1
2035550038,"BRONX",10473,"06","20",1
2035590060,"BRONX",10473,"06","20",1
2035670001,"BRONX",10473,"06","20",1
2035930001,"BRONX",10473,"02","20",1
2035940038,"BRONX",10473,"10","20",1
2035980062,"BRONX",10473,"01","20",1
2036000004,"BRONX",10473,"09","20",1
2036237501,"BRONX",10473,"04","20",1
2036360001,"BRONX",10473,"07","20",2
2036370001,"BRONX",10473,"06","20",3
2036420030,"BRONX",10473,"08","20",3
2036420030,"BRONX",10473,"10","20",2
2036490001,"BRONX",10473,"05","20",1
2036510047,"BRONX",10473,"06","20",1
2036530050,"BRONX",10473,"03","20",1
2036670020,"BRONX",10473,"07","20",1
2036670021,"BRONX",10473,"07","20",1
2036670035,"BRONX",10473,"07","20",1
2036670039,"BRONX",10473,"07","20",1
2036680001,"BRONX",10473,"06","20",1
2036680001,"BRONX",10473,"12","20",1
2036720001,"BRONX",10473,"06","20",2
2036720001,"BRONX",10473,"09","20",5
2036720001,"BRONX",10473,"10","20",2
2036780048,"BRONX",10473,"01","20",1
2036810056,"BRONX",10473,"10","20",1
2036850004,"BRONX",10473,"06","20",1
2036850004,"BRONX",10473,"08","20",1
2036870014,"BRONX",10473,"06","20",1
2036870063,"BRONX",10473,"03","20",1
2036880027,"BRONX",10473,"08","20",1
2036940002,"BRONX",10473,"07","20",1
2037107501,"BRONX",10472,"08","20",1
2037130043,"BRONX",10472,"04","20",1
2037130048,"BRONX",10472,"09","20",2
2037130048,"BRONX",10472,"11","20",1
2037140024,"BRONX",10472,"12","20",1
2037140054,"BRONX",10472,"03","20",1
2037140054,"BRONX",10472,"04","20",1
2037140054,"BRONX",10472,"12","20",1
2037150030,"BRONX",10472,"03","20",1
2037150061,"BRONX",10472,"02","20",1
2037160032,"BRONX",10472,"04","20",1
2037170032,"BRONX",10472,"10","20",1
2037170036,"BRONX",10472,"06","20",1
2037170037,"BRONX",10472,"06","20",1
2037170046,"BRONX",10472,"07","20",1
2037230001,"BRONX",10472,"06","20",1
2037300041,"BRONX",10472,"09","20",1
2037300041,"BRONX",10472,"12","20",1
2037300045,"BRONX",10472,"03","20",1
2037320026,"BRONX",10472,"09","20",1
2037340001,"BRONX",10472,"05","20",1
2037340007,"BRONX",10472,"05","20",1
2037390013,"BRONX",10472,"08","20",2
2037400001,"BRONX",10472,"03","20",1
2037400031,"BRONX",10472,"02","20",1
2037400049,"BRONX",10472,"09","20",1
2037400072,"BRONX",10472,"02","20",1
2037400072,"BRONX",10472,"03","20",1
2037410072,"BRONX",10472,"07","20",1
2037420005,"BRONX",10472,"10","20",1
2037420020,"BRONX",10472,"01","20",1
2037420026,"BRONX",10472,"01","20",1
2037420040,"BRONX",10472,"12","20",1
2037430019,"BRONX",10472,"08","20",1
2037430063,"BRONX",10472,"01","20",1
2037430072,"BRONX",10472,"08","20",1
2037430073,"BRONX",10472,"05","20",1
2037430073,"BRONX",10472,"09","20",1
2037430079,"BRONX",10472,"12","20",3
2037440010,"BRONX",10472,"06","20",1
2037440024,"BRONX",10472,"12","20",1
2037440053,"BRONX",10472,"05","20",1
2037440062,"BRONX",10472,"06","20",1
2037440062,"BRONX",10472,"08","20",2
2037470065,"BRONX",10472,"06","20",1
2037490001,"BRONX",10472,"06","20",2
2037490001,"BRONX",10472,"10","20",1
2037490001,"BRONX",10472,"11","20",1
2037490001,"BRONX",10472,"12","20",2
2037490119,"BRONX",10472,"06","20",1
2037520013,"BRONX",10472,"06","20",1
2037520049,"BRONX",10472,"03","20",1
2037520054,"BRONX",10472,"02","20",1
2037520057,"BRONX",10472,"06","20",1
2037520066,"BRONX",10472,"08","20",1
2037530038,"BRONX",10472,"06","20",1
2037530038,"BRONX",10472,"08","20",1
2037600019,"BRONX",10472,"10","20",1
2037600021,"BRONX",10472,"08","20",1
2037600022,"BRONX",10472,"04","20",1
2037600062,"BRONX",10472,"04","20",1
2037620017,"BRONX",10472,"03","20",1
2037620017,"BRONX",10472,"05","20",1
2037620017,"BRONX",10472,"12","20",1
2037620026,"BRONX",10472,"03","20",1
2037620026,"BRONX",10472,"08","20",2
2037620026,"BRONX",10472,"09","20",1
2037620027,"BRONX",10472,"11","20",1
2037620052,"BRONX",10472,"07","20",1
2037630016,"BRONX",10472,"04","20",1
2037630026,"BRONX",10472,"09","20",1
2037670025,"BRONX",10472,"11","20",1
2037680012,"BRONX",10472,"04","20",1
2037680063,"BRONX",10472,"05","20",1
2037680066,"BRONX",10472,"04","20",1
2037690037,"BRONX",10472,"05","20",2
2037690037,"BRONX",10472,"07","20",1
2037690038,"BRONX",10472,"05","20",1
2037710024,"BRONX",10472,"05","20",1
2037750007,"BRONX",10472,"02","20",1
2037760032,"BRONX",10472,"08","20",1
2037760040,"BRONX",10472,"05","20",1
2037760040,"BRONX",10472,"07","20",1
2037760050,"BRONX",10472,"02","20",1
2037760050,"BRONX",10472,"10","20",2
2037760066,"BRONX",10472,"10","20",1
2037770162,"BRONX",10472,"01","20",1
2037800037,"BRONX",10472,"12","20",1
2037800038,"BRONX",10472,"11","20",1
2037800050,"BRONX",10472,"05","20",1
2037810033,"BRONX",10472,"08","20",1
2037810034,"BRONX",10472,"07","20",1
2037810045,"BRONX",10472,"12","20",1
2037810047,"BRONX",10472,"12","20",1
2037810107,"BRONX",10472,"12","20",2
2037820005,"BRONX",10472,"07","20",1
2037820007,"BRONX",10472,"10","20",1
2037820009,"BRONX",10472,"07","20",4
2037820009,"BRONX",10472,"11","20",1
2037820017,"BRONX",10472,"10","20",1
2037820026,"BRONX",10472,"10","20",1
2037820027,"BRONX",10472,"10","20",1
2037820037,"BRONX",10472,"06","20",1
2037820039,"BRONX",10472,"08","20",1
2037820120,"BRONX",10472,"07","20",1
2037820120,"BRONX",10472,"10","20",1
2037830012,"BRONX",10472,"01","20",1
2037830012,"BRONX",10472,"10","20",1
2037830030,"BRONX",10472,"11","20",1
2037830037,"BRONX",10472,"10","20",1
2037830038,"BRONX",10472,"05","20",1
2037830040,"BRONX",10472,"04","20",2
2037830042,"BRONX",10472,"04","20",1
2037830042,"BRONX",10472,"06","20",1
2037830042,"BRONX",10472,"07","20",1
2037840007,"BRONX",10472,"11","20",1
2037840016,"BRONX",10472,"05","20",1
2037840018,"BRONX",10472,"08","20",1
2037840018,"BRONX",10472,"10","20",1
2037840021,"BRONX",10472,"03","20",1
2037840021,"BRONX",10472,"04","20",7
2037840021,"BRONX",10472,"05","20",4
2037840021,"BRONX",10472,"06","20",2
2037840021,"BRONX",10472,"07","20",5
2037840021,"BRONX",10472,"08","20",3
2037840021,"BRONX",10472,"09","20",3
2037840021,"BRONX",10472,"10","20",2
2037840021,"BRONX",10472,"11","20",1
2037840021,"BRONX",10472,"12","20",3
2037840032,"BRONX",10472,"06","20",1
2037840036,"BRONX",10472,"09","20",1
2037850012,"BRONX",10472,"11","20",1
2037870026,"BRONX",10472,"10","20",1
2037870027,"BRONX",10472,"08","20",1
2037940013,"BRONX",10472,"12","20",1
2037970020,"BRONX",10472,"07","20",1
2037980045,"BRONX",10472,"03","20",2
2037980045,"BRONX",10472,"09","20",3
2037980065,"BRONX",10472,"08","20",1
2038010001,"BRONX",10472,"01","20",1
2038010001,"BRONX",10472,"02","20",2
2038010001,"BRONX",10472,"03","20",1
2038010001,"BRONX",10472,"10","20",1
2038060059,"BRONX",10472,"09","20",1
2038070007,"BRONX",10472,"08","20",1
2038070066,"BRONX",10472,"05","20",1
2038090037,"BRONX",10472,"09","20",1
2038090037,"BRONX",10472,"10","20",1
2038090051,"BRONX",10472,"11","20",1
2038130022,"BRONX",10462,"02","20",1
2038270223,"BRONX",10462,"08","20",1
2038610155,"BRONX",10472,"01","20",1
2038630050,"BRONX",10472,"09","20",1
2038630051,"BRONX",10472,"09","20",1
2038630052,"BRONX",10472,"09","20",1
2038630054,"BRONX",10472,"09","20",1
2038630055,"BRONX",10472,"09","20",1
2038630056,"BRONX",10472,"09","20",1
2038670012,"BRONX",10472,"10","20",1
2038670067,"BRONX",10472,"01","20",1
2038680043,"BRONX",10472,"01","20",1
2038700118,"BRONX",10472,"04","20",1
2038710007,"BRONX",10472,"12","20",1
2038710021,"BRONX",10472,"03","20",1
2038710030,"BRONX",10472,"02","20",1
2038710062,"BRONX",10472,"08","20",1
2038720048,"BRONX",10472,"05","20",1
2038720050,"BRONX",10472,"05","20",1
2038720051,"BRONX",10472,"04","20",2
2038720051,"BRONX",10472,"10","20",1
2038720052,"BRONX",10472,"03","20",1
2038720052,"BRONX",10472,"12","20",1
2038730015,"BRONX",10472,"10","20",1
2038730039,"BRONX",10472,"12","20",1
2038730052,"BRONX",10472,"08","20",1
2038730060,"BRONX",10472,"08","20",3
2038730061,"BRONX",10472,"08","20",1
2038750017,"BRONX",10472,"11","20",2
2038750023,"BRONX",10472,"11","20",1
2038760006,"BRONX",10472,"04","20",1
2038760018,"BRONX",10472,"05","20",1
2038780033,"BRONX",10472,"05","20",1
2038780033,"BRONX",10472,"12","20",1
2038780034,"BRONX",10472,"05","20",1
2038780034,"BRONX",10472,"10","20",1
2038780048,"BRONX",10472,"07","20",1
2038780061,"BRONX",10472,"10","20",2
2038790006,"BRONX",10472,"07","20",1
2038790012,"BRONX",10472,"08","20",1
2038790022,"BRONX",10472,"09","20",1
2038790043,"BRONX",10472,"08","20",1
2038790122,"BRONX",10472,"09","20",1
2038850013,"BRONX",10472,"09","20",1
2038860002,"BRONX",10472,"05","20",1
2038860002,"BRONX",10472,"06","20",1
2038860002,"BRONX",10472,"07","20",2
2038900018,"BRONX",10472,"08","20",1
2038920001,"BRONX",10472,"05","20",1
2038920001,"BRONX",10472,"12","20",1
2038930037,"BRONX",10472,"05","20",1
2038950087,"BRONX",10460,"06","20",1
2038990025,"BRONX",10460,"10","20",1
2038990037,"BRONX",10460,"07","20",2
2039010042,"BRONX",10460,"07","20",1
2039020024,"BRONX",10460,"02","20",1
2039130065,"BRONX",10460,"10","20",1
2039130141,"BRONX",10460,"09","20",1
2039140015,"BRONX",10460,"06","20",1
2039170014,"BRONX",10460,"05","20",1
2039170014,"BRONX",10460,"06","20",2
2039230038,"BRONX",10462,"01","20",1
2039230050,"BRONX",10460,"08","20",1
2039280100,"BRONX",10462,"11","20",1
2039320115,"BRONX",10462,"02","20",1
2039360032,"BRONX",10462,"11","20",1
2039437501,"BRONX",10462,"07","20",1
2039437501,"BRONX",10462,"08","20",1
2039437501,"BRONX",10462,"11","20",1
2039447501,"BRONX",10462,"02","20",1
2039447501,"BRONX",10462,"03","20",1
2039447501,"BRONX",10462,"05","20",1
2039447501,"BRONX",10462,"07","20",1
2039447501,"BRONX",10462,"09","20",1
2039447501,"BRONX",10462,"10","20",1
2039447501,"BRONX",10462,"11","20",1
2039470040,"BRONX",10462,"02","20",1
2039470040,"BRONX",10462,"03","20",1
2039690045,"BRONX",10462,"05","20",1
2039690045,"BRONX",10462,"08","20",1
2039740001,"BRONX",10461,"11","20",1
2039800007,"BRONX",10461,"05","20",3
2039800031,"BRONX",10461,"09","20",1
2039900062,"BRONX",10462,"06","20",1
2039970010,"BRONX",10462,"07","20",1
2039970030,"BRONX",10461,"10","20",1
2039980022,"BRONX",10461,"09","20",1
2040060007,"BRONX",10460,"07","20",1
2040210028,"BRONX",10460,"11","20",1
2040210028,"BRONX",10460,"12","20",1
2040220010,"BRONX",10460,"03","20",1
2040240010,"BRONX",10460,"07","20",1
2040260031,"BRONX",10460,"08","20",1
2040290010,"BRONX",10460,"09","20",1
2040330007,"BRONX",10462,"09","20",1
2040340040,"BRONX",10462,"12","20",1
2040440013,"BRONX",10462,"10","20",1
2040440031,"BRONX",10462,"09","20",1
2040440033,"BRONX",10462,"11","20",2
2040480058,"BRONX",10462,"04","20",1
2040490018,"BRONX",10462,"09","20",1
2040500033,"BRONX",10462,"12","20",1
2040500067,"BRONX",10462,"10","20",1
2040520043,"BRONX",10462,"06","20",1
2040540004,"BRONX",10462,"03","20",1
2040560012,"BRONX",10462,"08","20",1
2040560016,"BRONX",10462,"08","20",1
2040560058,"BRONX",10462,"04","20",1
2040580008,"BRONX",10462,"09","20",1
2040650022,"BRONX",10461,"06","20",2
2040650025,"BRONX",10461,"06","20",1
2040650027,"BRONX",10461,"06","20",4
2041230008,"BRONX",10462,"06","20",1
2041240017,"BRONX",10462,"02","20",1
2041240021,"BRONX",10462,"06","20",1
2041310061,"BRONX",10461,"12","20",1
2041560035,"BRONX",10461,"10","20",1
2041700046,"BRONX",10461,"03","20",1
2041780010,"BRONX",10461,"11","20",1
2041940032,"BRONX",10461,"06","20",1
2041970032,"BRONX",10461,"08","20",1
2041970032,"BRONX",10461,"09","20",1
2041970034,"BRONX",10461,"02","20",1
2042040005,"BRONX",10461,"05","20",1
2042050013,"BRONX",10461,"08","20",1
2042260506,"BRONX",10461,"07","20",1
2042370041,"BRONX",10461,"08","20",1
2042420043,"BRONX",10461,"08","20",1
2042460020,"BRONX",10461,"05","20",1
2042490005,"BRONX",10461,"09","20",1
2042530072,"BRONX",10462,"02","20",1
2042570040,"BRONX",10462,"10","20",1
2042620126,"BRONX",10462,"09","20",1
2042660015,"BRONX",10462,"07","20",1
2042680005,"BRONX",10462,"06","20",1
2042680005,"BRONX",10462,"07","20",1
2042680014,"BRONX",10462,"07","20",1
2042710033,"BRONX",10461,"05","20",3
2042710034,"BRONX",10461,"06","20",1
2042710037,"BRONX",10461,"05","20",1
2042710062,"BRONX",10461,"06","20",1
2042840020,"BRONX",10462,"01","20",1
2042847501,"BRONX",10462,"02","20",1
2042847501,"BRONX",10462,"10","20",1
2042850001,"BRONX",10462,"02","20",1
2042850016,"BRONX",10462,"10","20",1
2042860022,"BRONX",10462,"08","20",1
2042870040,"BRONX",10462,"08","20",1
2042880035,"BRONX",10462,"09","20",3
2042890012,"BRONX",10462,"10","20",1
2042900048,"BRONX",10462,"09","20",1
2042910001,"BRONX",10462,"02","20",1
2042910001,"BRONX",10462,"09","20",1
2042910001,"BRONX",10462,"10","20",1
2042910024,"BRONX",10462,"01","20",1
2042910024,"BRONX",10462,"02","20",1
2042910024,"BRONX",10462,"03","20",1
2042910024,"BRONX",10462,"04","20",1
2042910024,"BRONX",10462,"05","20",1
2042910024,"BRONX",10462,"06","20",2
2042910024,"BRONX",10462,"07","20",3
2042910024,"BRONX",10462,"09","20",4
2042910024,"BRONX",10462,"10","20",4
2042910024,"BRONX",10462,"11","20",3
2042910024,"BRONX",10462,"12","20",3
2042920024,"BRONX",10462,"08","20",1
2042920024,"BRONX",10462,"09","20",1
2042920024,"BRONX",10462,"11","20",2
2042920024,"BRONX",10462,"12","20",3
2043010028,"BRONX",10462,"05","20",2
2043180054,"BRONX",10462,"09","20",1
2043190001,"BRONX",10462,"03","20",1
2043190001,"BRONX",10462,"08","20",1
2043190001,"BRONX",10462,"10","20",1
2043190001,"BRONX",10462,"12","20",1
2043200001,"BRONX",10462,"07","20",1
2043200014,"BRONX",10462,"06","20",1
2043200022,"BRONX",10462,"10","20",1
2043200042,"BRONX",10462,"07","20",1
2043210005,"BRONX",10462,"01","20",1
2043370064,"BRONX",10467,"04","20",1
2043380006,"BRONX",10467,"02","20",1
2043390012,"BRONX",10467,"02","20",1
2043400037,"BRONX",10467,"08","20",1
2043420010,"BRONX",10467,"07","20",1
2043420010,"BRONX",10467,"09","20",1
2043420010,"BRONX",10467,"10","20",1
2043420094,"BRONX",10467,"09","20",1
2043440001,"BRONX",10467,"10","20",1
2043440001,"BRONX",10467,"11","20",1
2043440001,"BRONX",10467,"12","20",1
2043470007,"BRONX",10467,"11","20",1
2043470047,"BRONX",10467,"05","20",1
2043470047,"BRONX",10467,"10","20",1
2043470047,"BRONX",10467,"12","20",2
2043540033,"BRONX",10469,"08","20",1
2043820018,"BRONX",10469,"08","20",1
2044040054,"BRONX",10469,"01","20",1
2044260005,"BRONX",10467,"04","20",4
2044260005,"BRONX",10467,"10","20",1
2044280011,"BRONX",10467,"07","20",1
2044280054,"BRONX",10467,"01","20",1
2044280054,"BRONX",10467,"10","20",1
2044280055,"BRONX",10467,"02","20",1
2044280056,"BRONX",10467,"10","20",1
2044290006,"BRONX",10467,"09","20",1
2044290014,"BRONX",10467,"08","20",1
2044290035,"BRONX",10467,"04","20",1
2044290035,"BRONX",10467,"09","20",1
2044290035,"BRONX",10467,"12","20",1
2044330007,"BRONX",10467,"05","20",1
2044340001,"BRONX",10467,"11","20",1
2044340019,"BRONX",10467,"05","20",1
2044340045,"BRONX",10467,"11","20",1
2044350018,"BRONX",10467,"08","20",1
2044350120,"BRONX",10467,"05","20",1
2044360001,"BRONX",10467,"01","20",1
2044360001,"BRONX",10467,"05","20",3
2044360001,"BRONX",10467,"08","20",1
2044360001,"BRONX",10467,"12","20",1
2044360019,"BRONX",10467,"11","20",1
2044370024,"BRONX",10467,"07","20",1
2044370044,"BRONX",10467,"07","20",1
2044410001,"BRONX",10469,"06","20",1
2044630112,"BRONX",10469,"05","20",1
2044630112,"BRONX",10469,"07","20",1
2044780012,"BRONX",10469,"06","20",1
2045060001,"BRONX",10467,"09","20",3
2045060001,"BRONX",10467,"10","20",2
2045060040,"BRONX",10467,"11","20",1
2045070001,"BRONX",10467,"07","20",1
2045090005,"BRONX",10467,"08","20",1
2045120008,"BRONX",10467,"06","20",1
2045120056,"BRONX",10467,"02","20",1
2045160008,"BRONX",10469,"01","20",1
2045170048,"BRONX",10469,"03","20",1
2045320032,"BRONX",10469,"08","20",1
2045320045,"BRONX",10469,"08","20",1
2045420100,"BRONX",10467,"10","20",1
2045457501,"BRONX",10467,"02","20",1
2045510051,"BRONX",10469,"08","20",1
2045640031,"BRONX",10469,"12","20",1
2045650022,"BRONX",10469,"08","20",1
2045680046,"BRONX",10467,"06","20",1
2045690020,"BRONX",10467,"01","20",1
2045690039,"BRONX",10467,"03","20",1
2045690116,"BRONX",10467,"05","20",1
2045690116,"BRONX",10467,"10","20",4
2045700023,"BRONX",10467,"10","20",1
2045747501,"BRONX",10469,"09","20",1
2045760030,"BRONX",10469,"08","20",1
2045760030,"BRONX",10469,"10","20",1
2045870018,"BRONX",10469,"07","20",1
2045880032,"BRONX",10469,"07","20",1
2045880136,"BRONX",10469,"11","20",1
2045880136,"BRONX",10469,"12","20",1
2045880141,"BRONX",10469,"12","20",1
2045890050,"BRONX",10469,"08","20",1
2045890069,"BRONX",10469,"01","20",1
2045930049,"BRONX",10467,"10","20",1
2045940001,"BRONX",10467,"06","20",1
2045960001,"BRONX",10467,"10","20",1
2045960045,"BRONX",10467,"08","20",1
2045960046,"BRONX",10467,"02","20",1
2045960046,"BRONX",10467,"03","20",1
2045960047,"BRONX",10467,"11","20",1
2045960051,"BRONX",10467,"02","20",1
2045970011,"BRONX",10467,"10","20",1
2045970021,"BRONX",10467,"07","20",1
2045970021,"BRONX",10467,"10","20",5
2045970021,"BRONX",10467,"12","20",1
2045970031,"BRONX",10467,"01","20",1
2045970031,"BRONX",10467,"09","20",1
2045970031,"BRONX",10467,"10","20",1
2045990017,"BRONX",10467,"05","20",1
2046040038,"BRONX",10467,"06","20",1
2046070042,"BRONX",10469,"03","20",1
2046080017,"BRONX",10469,"09","20",1
2046100005,"BRONX",10469,"02","20",1
2046160012,"BRONX",10469,"09","20",1
2046290050,"BRONX",10467,"08","20",1
2046300108,"BRONX",10467,"05","20",1
2046330001,"BRONX",10467,"07","20",1
2046360019,"BRONX",10469,"01","20",1
2046420033,"BRONX",10467,"12","20",1
